,name,Clothes,Ears,Eyes,Fur,Hat,Mouth,asset_id,trait_n,Clothes_rarity,Ears_rarity,Eyes_rarity,Fur_rarity,Hat_rarity,Mouth_rarity,trait_n_rarity,factoral_rarity,rarity_rank
4947,ApeGang #8084,Toga,Bluetooth Earpiece,Eye Patch,Cream,Brain,,3491,5,0.026,0.052,0.0336,0.0845,0.0209,0.3141,0.2848,153.83035734682005,4188
4948,ApeGang #7060,Indian,,Black Sunglasses,Brown,Flower Crown,Joint,3491,5,0.0231,0.7565,0.0453,0.4242,0.0198,0.0325,0.2848,153.829871367454,4189
4949,ApeGang #7517,Prison Jumpsuit,Silver Hoop,Round Glasses,Brown,Rabbit Ears,,3491,5,0.0238,0.0482,0.0348,0.4242,0.019,0.3141,0.2848,153.18321982960018,4234
4950,ApeGang #2138,Grey Striped T-Shirt,,Bruised,Brown,Magician,Cigarette,3491,5,0.0259,0.7565,0.0345,0.4242,0.0213,0.0323,0.2848,152.69414660140004,4267
4951,ApeGang #8933,Nurse,,,Tiger,Sombrero,Baby Pacifier,3491,4,0.0235,0.7565,0.3104,0.0517,0.0185,0.0337,0.3968,152.68688365605004,4270
4952,ApeGang #7980,Black Tank Top,Airpods,Round Glasses,Zebra,,Joint,3491,5,0.0227,0.0475,0.0348,0.0481,0.3096,0.0325,0.2848,152.14158887349322,4317
4953,ApeGang #7719,,Gold Hoop,3D Glasses,Strong Dark Brown,Cop,Joint,3491,5,0.2202,0.0475,0.0315,0.1097,0.0195,0.0325,0.2848,152.01827768111787,4328
4954,ApeGang #529,Indian,,,Strong Dark Brown,Green Beanie,Smoke Pipe,3491,4,0.0231,0.7565,0.3104,0.1097,0.0166,0.0311,0.3968,151.8648061043583,4347
4955,ApeGang #833,Sheriff,Gold Hoop,Devil,Tiger,,,3491,4,0.0245,0.0475,0.0163,0.0517,0.3096,0.3141,0.3968,151.49484603828546,4372
4956,ApeGang #7793,Batman,,Eye Patch,Brown,,Corn,3491,4,0.0123,0.7565,0.0336,0.4242,0.3096,0.0326,0.3968,151.1669555067663,4408
4957,ApeGang #262,Winter Coat,,Robot,Strong Dark Brown,Cap,,3491,4,0.0251,0.7565,0.0265,0.1097,0.0175,0.3141,0.3968,150.8608517467756,4442
4958,ApeGang #4259,Black Tank Top,,Alien,Strong Dark Brown,,Corn,3491,4,0.0227,0.7565,0.0167,0.1097,0.3096,0.0326,0.3968,150.7957323813994,4447
4959,ApeGang #7408,Toga,,,Tiger,Viking Helmet,Smoke Pipe,3491,4,0.026,0.7565,0.3104,0.0517,0.0187,0.0311,0.3968,150.49786273461157,4469
4960,ApeGang #8760,Sheriff,,Alien,Cream,,Joint,3491,4,0.0245,0.7565,0.0167,0.0845,0.3096,0.0325,0.3968,150.37212886339054,4478
4961,ApeGang #5437,Mexican,,,Cream,Sushi Chef,Oh,3491,4,0.0243,0.7565,0.3104,0.0845,0.0181,0.0286,0.3968,150.26392449096974,4484
4962,ApeGang #3361,Yellow NBA Jersey,,Gold Sunglasses,Brown,Yellow NBA Headband,Grillz,3491,5,0.0241,0.7565,0.0471,0.4242,0.0186,0.0378,0.2848,150.13415736965078,4493
4963,ApeGang #9813,Military,,,Zebra,Fireman,,3491,3,0.0227,0.7565,0.3104,0.0481,0.0137,0.3141,0.2239,150.0290905539135,4508
4964,ApeGang #8844,Cop,,Scar,White,Brain,,3491,4,0.0245,0.7565,0.0347,0.0402,0.0209,0.3141,0.3968,149.3830199918738,4552
4965,ApeGang #9356,Red NBA Jersey,,Laser,Black,,Snake,3491,4,0.0248,0.7565,0.0167,0.0868,0.3096,0.033,0.3968,149.09860031230085,4575
4966,ApeGang #9240,Black Suit,,,Grey,Hippie Bandana,Nose Ring,3491,4,0.0231,0.7565,0.3104,0.0815,0.0182,0.0318,0.3968,149.0152656061997,4582
4967,ApeGang #1750,Purple Hoodie,,,Black,Military Helmet,Drool Rainbow,3491,4,0.0232,0.7565,0.3104,0.0868,0.0178,0.0326,0.3968,148.54249535000835,4607
4968,ApeGang #4589,Prison Jumpsuit,,,Strong Dark Brown,Cowboy,Bubble Gum,3491,4,0.0238,0.7565,0.3104,0.1097,0.0184,0.028,0.3968,148.25837664681177,4629
4969,ApeGang #1603,Red Hawaiian Shirt,Silver Hoop,Black Sunglasses,Brown,Hotel Porter,,3491,5,0.0283,0.0482,0.0453,0.4242,0.0164,0.3141,0.2848,148.18555596530652,4631
4970,ApeGang #1066,Yellow NBA Jersey,Airpods,Round Glasses,Tiger,,Joint,3491,5,0.0241,0.0475,0.0348,0.0517,0.3096,0.0325,0.2848,148.13484034885073,4635
4971,ApeGang #9038,Groom,Silver Hoop,Closed,Tiger,,Flames,3491,5,0.0258,0.0482,0.0302,0.0517,0.3096,0.0341,0.2848,148.02824375037807,4646
4972,ApeGang #4927,Cop,,,Strong Dark Brown,Green Beanie,Snake,3491,4,0.0245,0.7565,0.3104,0.1097,0.0166,0.033,0.3968,147.5397788119447,4691
4973,ApeGang #4997,Red NBA Jersey,,,Tiger,Headphone,Corn,3491,4,0.0248,0.7565,0.3104,0.0517,0.02,0.0326,0.3968,147.40347487911143,4706
4974,ApeGang #5212,Red NBA Jersey,Airpods,Eye Patch,Brown,Magician,,3491,5,0.0248,0.0475,0.0336,0.4242,0.0213,0.3141,0.2848,147.13778780235478,4735
4975,ApeGang #3584,Joker,Silver Hoop,Black Sunglasses,Cream,,,3491,4,0.012,0.0482,0.0453,0.0845,0.3096,0.3141,0.3968,146.9234309237039,4753
4976,ApeGang #7988,Sheriff,Silver Hoop,Strabismus,Strong Dark Brown,,,3491,4,0.0245,0.0482,0.0149,0.1097,0.3096,0.3141,0.3968,146.72691364903804,4775
4977,ApeGang #2225,Orange Hawaiian Shirt ,,Hippie Glasses,Tiger,Fisherman,,3491,4,0.0247,0.7565,0.0341,0.0517,0.0198,0.3141,0.3968,146.68449124346387,4777
4978,ApeGang #1278,Lab Coat,,Blind,Brown,,Grillz,3491,4,0.0242,0.7565,0.0144,0.4242,0.3096,0.0378,0.3968,146.65117606002227,4782
4979,ApeGang #2149,,,Blind,Strong Dark Brown,Sombrero,,3491,3,0.2202,0.7565,0.0144,0.1097,0.0185,0.3141,0.2239,146.1274509616053,4816
4980,ApeGang #7710,Nurse,,Crazy,Grey,Propeller,,3491,4,0.0235,0.7565,0.0346,0.0815,0.0184,0.3141,0.3968,145.09842814519783,4913
4981,ApeGang #7055,Winter Coat,,,Cream,Horn,Shocked,3491,4,0.0251,0.7565,0.3104,0.0845,0.0183,0.0316,0.3968,145.02902318054058,4922
4982,ApeGang #1739,,,Eye Patch,Tiger,Hotel Porter,Grillz,3491,4,0.2202,0.7565,0.0336,0.0517,0.0164,0.0378,0.3968,144.91826516388758,4938
4983,ApeGang #4400,Hotel Porter,,3D Glasses,Black,Fisherman,,3491,4,0.0228,0.7565,0.0315,0.0868,0.0198,0.3141,0.3968,144.6572065156048,4952
4984,ApeGang #7151,Military,,Round Glasses,Black,Chef's,,3491,4,0.0227,0.7565,0.0348,0.0868,0.0188,0.3141,0.3968,144.52646012344906,4966
4985,ApeGang #6947,Prison Jumpsuit,Diamond Stud,Black Sunglasses,Brown,Fisherman,,3491,5,0.0238,0.0483,0.0453,0.4242,0.0198,0.3141,0.2848,144.35316017161918,4979
4986,ApeGang #681,,,Crazy,Tiger,Party,Smoke Pipe,3491,4,0.2202,0.7565,0.0346,0.0517,0.018,0.0311,0.3968,144.33735468647347,4981
4987,ApeGang #2914,Lumberjack,Gold Hoop,,Zebra,Red NBA Headband,,3491,4,0.0227,0.0475,0.3104,0.0481,0.0202,0.3141,0.3968,144.32597653377078,4982
4988,ApeGang #958,,Gold Hoop,Gold Sunglasses,Grey,Brown Beanie,Joint,3491,5,0.2202,0.0475,0.0471,0.0815,0.0187,0.0325,0.2848,146.85172135493755,4761
4989,ApeGang #6115,Mexican,,Crazy,Grey,War Bonnet,,3491,4,0.0243,0.7565,0.0346,0.0815,0.0174,0.3141,0.3968,146.8209383111813,4764
4990,ApeGang #8004,Cop,,Black Sunglasses,Zebra,Party,,3491,4,0.0245,0.7565,0.0453,0.0481,0.018,0.3141,0.3968,146.26269587835316,4802
4991,ApeGang #3271,,,Round Glasses,Tiger,Cap,Beard,3491,4,0.2202,0.7565,0.0348,0.0517,0.0175,0.0309,0.3968,145.96667306454955,4836
4992,ApeGang #1090,Winter Coat,,Strabismus,Brown,,Flames,3491,4,0.0251,0.7565,0.0149,0.4242,0.3096,0.0341,0.3968,145.7096357173763,4856
4993,ApeGang #8860,,,Heart,Zebra,Stuntman Helmet,Oh,3491,4,0.2202,0.7565,0.033,0.0481,0.0197,0.0286,0.3968,145.20287180085015,4906
4994,ApeGang #1867,Lab Coat,,,Black,Red NBA Headband,Bubble Gum,3491,4,0.0242,0.7565,0.3104,0.0868,0.0202,0.028,0.3968,145.12597542640253,4911
4995,ApeGang #2342,Magician,,,Zebra,Stuntman Helmet,Snake,3491,4,0.0277,0.7565,0.3104,0.0481,0.0197,0.033,0.3968,145.0192432856306,4923
4996,ApeGang #3487,Lab Coat,,Eye Patch,Black,Sushi Chef,,3491,4,0.0242,0.7565,0.0336,0.0868,0.0181,0.3141,0.3968,144.87931273773745,4942
4997,ApeGang #6643,Orange Striped T-Shirt,,Heart,Black,Cowboy,,3491,4,0.0241,0.7565,0.033,0.0868,0.0184,0.3141,0.3968,144.6911074653123,4949
4998,ApeGang #4541,Purple Hoodie,Silver Hoop,Blind,Brown,,,3491,4,0.0232,0.0482,0.0144,0.4242,0.3096,0.3141,0.3968,144.58599419141424,4962
4999,ApeGang #1640,Winter Coat,,,Brown,Purple Beanie,Angry,3491,4,0.0251,0.7565,0.3104,0.4242,0.0159,0.0309,0.3968,144.517245193425,4967
5000,ApeGang #304,Iron Man,Silver Hoop,Eye Patch,Brown,,,3491,4,0.0122,0.0482,0.0336,0.4242,0.3096,0.3141,0.3968,143.7672193477666,5026
5001,ApeGang #2704,Magician,,Monocle,Zebra,Stuntman Helmet,,3491,4,0.0277,0.7565,0.034,0.0481,0.0197,0.3141,0.3968,144.09002766271766,5001
5002,ApeGang #573,Lumberjack,,,Brown,Party,Oh,3491,4,0.0227,0.7565,0.3104,0.4242,0.018,0.0286,0.3968,143.99452039200781,5008
5003,ApeGang #6621,,Diamond Stud,Eye Patch,Brown,Cop,Shocked,3491,5,0.2202,0.0483,0.0336,0.4242,0.0195,0.0316,0.2848,143.8034000288914,5022
5004,ApeGang #5691,,,High,Strong Dark Brown,Viking Helmet,,3491,3,0.2202,0.7565,0.0148,0.1097,0.0187,0.3141,0.2239,143.67245585955135,5047
5005,ApeGang #2785,Lab Coat,,,Grey,Viking Helmet,Flames,3491,4,0.0242,0.7565,0.3104,0.0815,0.0187,0.0341,0.3968,143.45738956554305,5061
5006,ApeGang #6219,Black Suit,,Laser,Brown,,Drool Rainbow,3491,4,0.0231,0.7565,0.0167,0.4242,0.3096,0.0326,0.3968,143.27452054773286,5075
5007,ApeGang #1600,Magician,Airpods,,Brown,Flower Crown,Grillz,3491,5,0.0277,0.0475,0.3104,0.4242,0.0198,0.0378,0.2848,143.20405560610993,5081
5008,ApeGang #6265,Banana Shirt,,,Cream,Party,Grillz,3491,4,0.0237,0.7565,0.3104,0.0845,0.018,0.0378,0.3968,143.10268220450504,5091
5009,ApeGang #7292,,,,Rainbow,Brown Beanie,,3491,2,0.2202,0.7565,0.3104,0.0195,0.0187,0.3141,0.0388,142.79973506316867,5113
5010,ApeGang #8069,,,Diving Mask,Black,Cowboy,,3491,3,0.2202,0.7565,0.0158,0.0868,0.0184,0.3141,0.2239,142.6728848351697,5126
5011,ApeGang #8386,Orange Striped T-Shirt,,Closed,Brown,,Joker,3491,4,0.0241,0.7565,0.0302,0.4242,0.3096,0.0171,0.3968,142.5152819897742,5139
5012,ApeGang #757,Purple Hoodie,,Heart,Brown,Top Hat,,3491,4,0.0232,0.7565,0.033,0.4242,0.0168,0.3141,0.3968,142.31340451223085,5155
5013,ApeGang #7439,Lumberjack,,Robot Glasses,Tiger,,Shocked,3491,4,0.0227,0.7565,0.0249,0.0517,0.3096,0.0316,0.3968,142.27344791051155,5164
5014,ApeGang #1328,Hotel Porter,Silver Hoop,Rainbow Sunglasses,Cream,,,3491,4,0.0228,0.0482,0.0176,0.0845,0.3096,0.3141,0.3968,142.19287334372143,5175
5015,ApeGang #1358,,,Crazy,Tiger,Chef's,Beard,3491,4,0.2202,0.7565,0.0346,0.0517,0.0188,0.0309,0.3968,142.18140720353276,5176
5016,ApeGang #8994,Mexican,,Bruised,Grey,Rabbit Ears,,3491,4,0.0243,0.7565,0.0345,0.0815,0.019,0.3141,0.3968,142.06502603306416,5185
5017,ApeGang #5304,Yellow NBA Jersey,,High,Zebra,,,3491,3,0.0241,0.7565,0.0148,0.0481,0.3096,0.3141,0.2239,142.05319456471133,5190
5018,ApeGang #3174,Groom,,,Cream,Bandana,Grin Rainbow,3491,4,0.0258,0.7565,0.3104,0.0845,0.0186,0.0327,0.3968,142.00217790496615,5198
5019,ApeGang #2480,Magician,,Round Glasses,Strong Dark Brown,Hotel Porter,,3491,4,0.0277,0.7565,0.0348,0.1097,0.0164,0.3141,0.3968,141.95383306961207,5205
5020,ApeGang #3809,Pirate,,,Black,Stuntman Helmet,Baby Pacifier,3491,4,0.0233,0.7565,0.3104,0.0868,0.0197,0.0337,0.3968,141.93789192735082,5207
5021,ApeGang #9280,Lab Coat,,Devil,Brown,,Baby Pacifier,3491,4,0.0242,0.7565,0.0163,0.4242,0.3096,0.0337,0.3968,141.77498891653616,5218
5022,ApeGang #7743,Fireman,,,Brown,Top Hat,Snake,3491,4,0.0236,0.7565,0.3104,0.4242,0.0168,0.033,0.3968,141.62078761806598,5226
5023,ApeGang #3115,Banana Shirt,Diamond Stud,,Cheetah,,Bubble Gum,3491,4,0.0237,0.0483,0.3104,0.0294,0.3096,0.028,0.3968,141.5977026659442,5230
5024,ApeGang #6028,Winter Coat,,Alien,Brown,,Angry,3491,4,0.0251,0.7565,0.0167,0.4242,0.3096,0.0309,0.3968,141.51272762904742,5239
5025,ApeGang #5366,Yellow NBA Jersey,,,Black,Magician,Covid Mask,3491,4,0.0241,0.7565,0.3104,0.0868,0.0213,0.029,0.3968,141.50931652929188,5241
5026,ApeGang #125,,Bluetooth Earpiece,Bruised,Brown,Fisherman,Smoke Pipe,3491,5,0.2202,0.052,0.0345,0.4242,0.0198,0.0311,0.2848,141.28560843547956,5265
5027,ApeGang #4305,Prison Jumpsuit,,,Brown,War Bonnet,Beard,3491,4,0.0238,0.7565,0.3104,0.4242,0.0174,0.0309,0.3968,141.2715970727247,5266
5028,ApeGang #3452,Magician,,,Cream,Bandana,Angry,3491,4,0.0277,0.7565,0.3104,0.0845,0.0186,0.0309,0.3968,141.12499080655041,5280
5029,ApeGang #2991,Nurse,,Gold Sunglasses,Tiger,Fisherman,,3491,4,0.0235,0.7565,0.0471,0.0517,0.0198,0.3141,0.3968,140.65776208213833,5314
5030,ApeGang #2617,Pimp Coat,,,Grey,Fisherman,Cigarette,3491,4,0.0253,0.7565,0.3104,0.0815,0.0198,0.0323,0.3968,140.324121017235,5351
5031,ApeGang #3758,White Tank Top,,Scar,Brown,War Bonnet,,3491,4,0.0224,0.7565,0.0347,0.4242,0.0174,0.3141,0.3968,140.31568172423678,5352
5032,ApeGang #4731,Red Hawaiian Shirt,,,Brown,Purple Beanie,Beard,3491,4,0.0283,0.7565,0.3104,0.4242,0.0159,0.0309,0.3968,140.0122967891622,5380
5033,ApeGang #3306,Yellow NBA Jersey,Diamond Stud,Crazy,Cream,,Snake,3491,5,0.0241,0.0483,0.0346,0.0845,0.3096,0.033,0.2848,139.97800372998864,5382
5034,ApeGang #1340,Pirate,,,Strong Dark Brown,Borsalino,Mustache,3491,4,0.0233,0.7565,0.3104,0.1097,0.021,0.0302,0.3968,139.82954345900734,5397
5035,ApeGang #1855,Orange Striped T-Shirt,,,Black,Laurel,Tongue Out,3491,4,0.0241,0.7565,0.3104,0.0868,0.0208,0.0316,0.3968,139.80069379826674,5403
5036,ApeGang #9041,Toga,,,Brown,Top Hat,Grin Gold,3491,4,0.026,0.7565,0.3104,0.4242,0.0168,0.0309,0.3968,139.7688739675675,5404
5037,ApeGang #1937,Magician,,,Strong Dark Brown,Cap,Snake,3491,4,0.0277,0.7565,0.3104,0.1097,0.0175,0.033,0.3968,139.72642860125887,5410
5038,ApeGang #9669,Groom,,Robot Glasses,Brown,Cop,,3491,4,0.0258,0.7565,0.0249,0.4242,0.0195,0.3141,0.3968,139.58550018434198,5421
5039,ApeGang #353,,,Blind,Brown,Brown Beanie,,3491,3,0.2202,0.7565,0.0144,0.4242,0.0187,0.3141,0.2239,138.7909410488417,5500
5040,ApeGang #466,Military,,,Brown,Top Hat,Corn,3491,4,0.0227,0.7565,0.3104,0.4242,0.0168,0.0326,0.3968,143.6725860209937,5046
5041,ApeGang #9867,Black Suit,,,Brown,Green Beanie,Grin Rainbow,3491,4,0.0231,0.7565,0.3104,0.4242,0.0166,0.0327,0.3968,143.5331133361106,5056
5042,ApeGang #8975,Toga,,,Grey,Chef's,Beard,3491,4,0.026,0.7565,0.3104,0.0815,0.0188,0.0309,0.3968,143.3491138607645,5068
5043,ApeGang #2628,Winter Coat,,Scar,Grey,Sushi Chef,,3491,4,0.0251,0.7565,0.0347,0.0815,0.0181,0.3141,0.3968,143.2033765035975,5082
5044,ApeGang #8447,Pirate,,,Brown,Banana,Grin Gold,3491,4,0.0233,0.7565,0.3104,0.4242,0.0172,0.0309,0.3968,142.84151580156274,5110
5045,ApeGang #8736,Indian,Airpods,Strabismus,Brown,,,3491,4,0.0231,0.0475,0.0149,0.4242,0.3096,0.3141,0.3968,142.74798233302496,5119
5046,ApeGang #8176,Groom,,,Grey,Bandana,Drool Rainbow,3491,4,0.0258,0.7565,0.3104,0.0815,0.0186,0.0326,0.3968,142.53160389906088,5136
5047,ApeGang #6169,Hotel Porter,,,Red Devil,,,3491,2,0.0228,0.7565,0.3104,0.0162,0.3096,0.3141,0.0388,142.31844022977089,5153
5048,ApeGang #4959,Sheriff,,Heart,Brown,Pirate,,3491,4,0.0245,0.7565,0.033,0.4242,0.0162,0.3141,0.3968,142.2308683048999,5170
5049,ApeGang #6080,Black Tank Top,,Heart,Brown,Banana,,3491,4,0.0227,0.7565,0.033,0.4242,0.0172,0.3141,0.3968,141.8785450324035,5213
5050,ApeGang #2348,Groom,Gold Hoop,Monocle,Tiger,,Grillz,3491,5,0.0258,0.0475,0.034,0.0517,0.3096,0.0378,0.2848,141.76268254549137,5219
5051,ApeGang #2250,Lumberjack,,,Strong Dark Brown,Headphone,Nose Ring,3491,4,0.0227,0.7565,0.3104,0.1097,0.02,0.0318,0.3968,141.67886243950696,5221
5052,ApeGang #6419,,,Monocle,Tiger,Bandana,Drool Rainbow,3491,4,0.2202,0.7565,0.034,0.0517,0.0186,0.0326,0.3968,141.5757763827231,5232
5053,ApeGang #6887,Lab Coat,,Eye Patch,Brown,Hotel Porter,,3491,4,0.0242,0.7565,0.0336,0.4242,0.0164,0.3141,0.3968,141.44294497711803,5253
5054,ApeGang #3978,,,Closed,Strong Dark Brown,Green Beanie,Yawn,3491,4,0.2202,0.7565,0.0302,0.1097,0.0166,0.0329,0.3968,141.24781812055014,5271
5055,ApeGang #4642,Military,,,Strong Dark Brown,Fisherman,Snake,3491,4,0.0227,0.7565,0.3104,0.1097,0.0198,0.033,0.3968,141.04040236708462,5285
5056,ApeGang #6705,Sheriff,,Albino,Brown,,Nose Ring,3491,4,0.0245,0.7565,0.017,0.4242,0.3096,0.0318,0.3968,140.51578793384468,5325
5057,ApeGang #2450,,,Heart,Strong Dark Brown,Pirate,Cigarette,3491,4,0.2202,0.7565,0.033,0.1097,0.0162,0.0323,0.3968,140.49031239229612,5327
5058,ApeGang #6444,Indian,Silver Hoop,,Grey,Sushi Chef,,3491,4,0.0231,0.0482,0.3104,0.0815,0.0181,0.3141,0.3968,140.48099892531516,5329
5059,ApeGang #8839,Orange Striped T-Shirt,,Laser,Brown,,Baby Pacifier,3491,4,0.0241,0.7565,0.0167,0.4242,0.3096,0.0337,0.3968,140.47699706998367,5331
5060,ApeGang #8025,,,Eye Patch,Zebra,Stuntman Helmet,Grin Rainbow,3491,4,0.2202,0.7565,0.0336,0.0481,0.0197,0.0327,0.3968,140.2777510500413,5354
5061,ApeGang #4751,Prison Jumpsuit,,Gold Sunglasses,Cream,Banana,,3491,4,0.0238,0.7565,0.0471,0.0845,0.0172,0.3141,0.3968,140.24782145287168,5356
5062,ApeGang #889,Toga,,,Cream,Flower Crown,Grin Gold,3491,4,0.026,0.7565,0.3104,0.0845,0.0198,0.0309,0.3968,140.2270558804333,5360
5063,ApeGang #7541,Mexican,,,Black,Headphone,Snake,3491,4,0.0243,0.7565,0.3104,0.0868,0.02,0.033,0.3968,140.03971884499643,5378
5064,ApeGang #5386,Red NBA Jersey,,Monocle,Strong Dark Brown,Viking Helmet,,3491,4,0.0248,0.7565,0.034,0.1097,0.0187,0.3141,0.3968,139.35178927703612,5444
5065,ApeGang #7930,Indian,,,Brown,Hippie Bandana,Shocked,3491,4,0.0231,0.7565,0.3104,0.4242,0.0182,0.0316,0.3968,139.30173429064533,5451
5066,ApeGang #9849,Yellow NBA Jersey,Airpods,,Grey,Party,,3491,4,0.0241,0.0475,0.3104,0.0815,0.018,0.3141,0.3968,139.2974119520494,5452
5067,ApeGang #7597,Pimp Coat,,,Brown,Cap,Mustache,3491,4,0.0253,0.7565,0.3104,0.4242,0.0175,0.0302,0.3968,139.20219805921278,5458
5068,ApeGang #9394,Lab Coat,,Scar,Strong Dark Brown,Crown,,3491,4,0.0242,0.7565,0.0347,0.1097,0.0189,0.3141,0.3968,139.19231886078973,5459
5069,ApeGang #2868,Yellow NBA Jersey,,Robot,Brown,Flower Crown,,3491,4,0.0241,0.7565,0.0265,0.4242,0.0198,0.3141,0.3968,139.1177919047932,5467
5070,ApeGang #1905,Hippie,,,Brown,Viking Helmet,Bubble Gum,3491,4,0.0247,0.7565,0.3104,0.4242,0.0187,0.028,0.3968,139.09711793797084,5468
5071,ApeGang #5370,,Gold Hoop,Round Glasses,Brown,Cowboy,Flames,3491,5,0.2202,0.0475,0.0348,0.4242,0.0184,0.0341,0.2848,143.87154366356305,5012
5072,ApeGang #7753,Blue Hoodie,,Alien,Brown,,Nose Ring,3491,4,0.0233,0.7565,0.0167,0.4242,0.3096,0.0318,0.3968,143.67462644804812,5045
5073,ApeGang #9011,Mexican,Diamond Stud,Gold Sunglasses,Tiger,,Covid Mask,3491,5,0.0243,0.0483,0.0471,0.0517,0.3096,0.029,0.2848,143.6539481310497,5049
5074,ApeGang #9331,Nurse,,Alien,Brown,,Shocked,3491,4,0.0235,0.7565,0.0167,0.4242,0.3096,0.0316,0.3968,143.50839174153754,5057
5075,ApeGang #803,Magician,,,Cheetah,Hotel Porter,,3491,3,0.0277,0.7565,0.3104,0.0294,0.0164,0.3141,0.2239,143.28380382860777,5074
5076,ApeGang #9856,Sheriff,,Bruised,Cheetah,,Angry,3491,4,0.0245,0.7565,0.0345,0.0294,0.3096,0.0309,0.3968,143.24991128205372,5076
5077,ApeGang #801,,Gold Hoop,Cyclops,Brown,Hippie Bandana,,3491,4,0.2202,0.0475,0.0183,0.4242,0.0182,0.3141,0.3968,143.24506067847938,5077
5078,ApeGang #1388,Sheriff,,Devil,Brown,,Shocked,3491,4,0.0245,0.7565,0.0163,0.4242,0.3096,0.0316,0.3968,143.24098051336375,5079
5079,ApeGang #4293,Pirate,,,Brown,Hippie Bandana,Bubble Gum,3491,4,0.0233,0.7565,0.3104,0.4242,0.0182,0.028,0.3968,142.99886203025693,5099
5080,ApeGang #7158,,,Gold Sunglasses,Cheetah,Borsalino,Nose Ring,3491,4,0.2202,0.7565,0.0471,0.0294,0.021,0.0318,0.3968,142.6939808700026,5122
5081,ApeGang #7033,Black Tank Top,Bluetooth Earpiece,Bruised,Black,,Smoke Pipe,3491,5,0.0227,0.052,0.0345,0.0868,0.3096,0.0311,0.2848,142.6854281917341,5123
5082,ApeGang #4614,Nurse,,,Black,Fisherman,Corn,3491,4,0.0235,0.7565,0.3104,0.0868,0.0198,0.0326,0.3968,142.31751378765958,5154
5083,ApeGang #9095,Red Hawaiian Shirt,,,Strong Dark Brown,Party,Oh,3491,4,0.0283,0.7565,0.3104,0.1097,0.018,0.0286,0.3968,142.03573768940737,5192
5084,ApeGang #2607,Cop,Airpods,Heart,Black,,Nose Ring,3491,5,0.0245,0.0475,0.033,0.0868,0.3096,0.0318,0.2848,141.8804767355449,5212
5085,ApeGang #582,Black Suit,Diamond Stud,,Black,Military Helmet,,3491,4,0.0231,0.0483,0.3104,0.0868,0.0178,0.3141,0.3968,140.6199998791729,5317
5086,ApeGang #7504,Magician,Bluetooth Earpiece,Strabismus,Strong Dark Brown,,,3491,4,0.0277,0.052,0.0149,0.1097,0.3096,0.3141,0.3968,140.49555141488102,5326
5087,ApeGang #506,Purple Hoodie,,,Strong Dark Brown,Red NBA Headband,Nose Ring,3491,4,0.0232,0.7565,0.3104,0.1097,0.0202,0.0318,0.3968,140.2343977742952,5357
5088,ApeGang #4802,Banana Shirt,,Gold Sunglasses,Grey,War Bonnet,,3491,4,0.0237,0.7565,0.0471,0.0815,0.0174,0.3141,0.3968,140.19245616496153,5363
5089,ApeGang #9848,Black Tank Top,,,Cheetah,Red NBA Headband,,3491,3,0.0227,0.7565,0.3104,0.0294,0.0202,0.3141,0.2239,139.76492497119207,5405
5090,ApeGang #6285,Black Suit,,3D Glasses,Brown,Sushi Chef,,3491,4,0.0231,0.7565,0.0315,0.4242,0.0181,0.3141,0.3968,139.66781023013436,5416
5091,ApeGang #9949,,Diamond Stud,Eye Patch,White,Sombrero,,3491,4,0.2202,0.0483,0.0336,0.0402,0.0185,0.3141,0.3968,139.6407012702234,5418
5092,ApeGang #3836,,,Scar,Grey,Halo,Angry,3491,4,0.2202,0.7565,0.0347,0.0815,0.0173,0.0309,0.3968,139.6376746323265,5419
5093,ApeGang #372,Nurse,,Eye Patch,Brown,Halo,,3491,4,0.0235,0.7565,0.0336,0.4242,0.0173,0.3141,0.3968,139.50168086888792,5428
5094,ApeGang #5998,Lab Coat,,,Brown,Bandana,Oh,3491,4,0.0242,0.7565,0.3104,0.4242,0.0186,0.0286,0.3968,139.47185631013073,5432
5095,ApeGang #4445,Banana Shirt,Bluetooth Earpiece,Round Glasses,Cream,,Corn,3491,5,0.0237,0.052,0.0348,0.0845,0.3096,0.0326,0.2848,139.4108705093385,5438
5096,ApeGang #7475,,,Diving Mask,Strong Dark Brown,Viking Helmet,,3491,3,0.2202,0.7565,0.0158,0.1097,0.0187,0.3141,0.2239,139.3960275324901,5440
5097,ApeGang #99,Sheriff,,,Brown,War Bonnet,Tongue Out,3491,4,0.0245,0.7565,0.3104,0.4242,0.0174,0.0316,0.3968,139.35422695397546,5443
5098,ApeGang #9666,Orange Hawaiian Shirt ,,,Cheetah,Rabbit Ears,,3491,3,0.0247,0.7565,0.3104,0.0294,0.019,0.3141,0.2239,139.3245199469018,5447
5099,ApeGang #2318,Purple Hoodie,,,Brown,Nurse,Beard,3491,4,0.0232,0.7565,0.3104,0.4242,0.0184,0.0309,0.3968,139.2348003450381,5455
5100,ApeGang #3118,Red Hawaiian Shirt,,Bruised,Grey,Groom,,3491,4,0.0283,0.7565,0.0345,0.0815,0.018,0.3141,0.3968,139.1724283127021,5461
5101,ApeGang #9140,Orange Hawaiian Shirt ,Diamond Stud,,Tiger,Red NBA Headband,,3491,4,0.0247,0.0483,0.3104,0.0517,0.0202,0.3141,0.3968,138.96258420349713,5482
